diagnostic,weighting,altered_dummy_it,holdout,lemma,role,features,d_pronoun,d_compound,delta
no_phon,equal_block_total,False,item,our,pronoun_anchor,151,0.5694173132764637,0.8312429670251748,-0.26182565374871103
no_phon,equal_block_total,False,item,ours,pronoun_anchor,151,0.45704848937640447,0.7113452831948804,-0.254296793818476
no_phon,equal_block_total,False,item,ourselves,pronoun_anchor,151,0.5282736193677515,0.7730300204158553,-0.2447564010481038
no_phon,equal_block_total,False,item,you_pron_sing,pronoun_anchor,151,0.5216903329591983,0.7595085490389535,-0.23781821607975517
no_phon,equal_block_total,False,item,you_pron_plur,pronoun_anchor,151,0.5227292689905992,0.783017905443711,-0.26028863645311173
no_phon,equal_block_total,False,item,your_sing,pronoun_anchor,151,0.5805818946780954,0.828365743732489,-0.24778384905439355
no_phon,equal_block_total,False,item,yours_sing,pronoun_anchor,151,0.4650847554194675,0.7154264461772193,-0.2503416907577518
no_phon,equal_block_total,False,item,your_plur,pronoun_anchor,151,0.5805818946780954,0.828365743732489,-0.24778384905439355
no_phon,equal_block_total,False,item,yours_plur,pronoun_anchor,151,0.4670048146768453,0.7013209128417819,-0.2343160981649366
no_phon,equal_block_total,False,item,yourself,pronoun_anchor,151,0.5172827369093049,0.748324118319514,-0.23104138141020902
no_phon,equal_block_total,False,item,yourselves,pronoun_anchor,151,0.5130693795700693,0.7687147674244125,-0.2556453878543432
no_phon,equal_block_total,False,family,anybody,compound_anchor,151,0.7672150545340847,0.5166461888984086,0.25056886563567604
no_phon,equal_block_total,False,family,anyone,compound_anchor,151,0.7672150545340847,0.5167300898577486,0.2504849646763361
no_phon,equal_block_total,False,family,anything,compound_anchor,151,0.7751711720955323,0.5150263331660798,0.2601448389294525
no_phon,equal_block_total,False,family,anywhere,compound_anchor,151,0.8485058175664193,0.5923471592125306,0.25615865835388874
no_phon,equal_block_total,False,family,everybody,compound_anchor,151,0.7071325173555564,0.556470327686167,0.15066218966938938
no_phon,equal_block_total,False,family,everyone,compound_anchor,151,0.7071325173555564,0.5565324210814945,0.1506000962740619
no_phon,equal_block_total,False,family,everything,compound_anchor,151,0.7337742626921949,0.5204387439341078,0.2133355187580871
no_phon,equal_block_total,False,family,everywhere,compound_anchor,151,0.7984400701275479,0.5678830965526198,0.2305569735749281
no_phon,equal_block_total,False,family,nobody,compound_anchor,151,0.7481561831051666,0.4753836309373862,0.2727725521677804
no_phon,equal_block_total,False,family,no_one,compound_anchor,151,0.7521480541222321,0.4860596188567495,0.2660884352654826
no_phon,equal_block_total,False,family,nothing,compound_anchor,151,0.7878428580445125,0.5020988629448331,0.2857439950996794
no_phon,equal_block_total,False,family,nowhere,compound_anchor,151,0.844153355274334,0.5685544306217706,0.2755989246525634
no_phon,equal_block_total,False,family,somebody,compound_anchor,151,0.7523122249955629,0.48966684981192937,0.26264537518363357
no_phon,equal_block_total,False,family,someone,compound_anchor,151,0.7523122249955629,0.48977882315307125,0.2625334018424917
no_phon,equal_block_total,False,family,something,compound_anchor,151,0.7754044284529927,0.5039005642899274,0.2715038641630654
no_phon,equal_block_total,False,family,somewhere,compound_anchor,151,0.8497848377271171,0.5849505187544689,0.2648343189726482
no_phon,equal_block_total,False,family,each_other,target,151,0.6629544041078762,0.6815694993430186,-0.018615095235142376
no_phon,equal_block_total,False,family,one_another,target,151,0.6751614154372615,0.6869940200268123,-0.011832604589550821
no_phon,equal_block_total,False,family,he,pronoun_anchor,151,0.5496149323602606,0.7897055293012865,-0.24009059694102586
no_phon,equal_block_total,False,family,him,pronoun_anchor,151,0.5260599798138146,0.7816332802174422,-0.2555733004036276
no_phon,equal_block_total,False,family,himself,pronoun_anchor,151,0.5494036868771801,0.751955218400358,-0.20255153152317784
no_phon,equal_block_total,False,family,his,pronoun_anchor,151,0.4757297174181815,0.7242669487846141,-0.24853723136643258
no_phon,equal_block_total,False,family,she,pronoun_anchor,151,0.531904837072122,0.793454409473653,-0.261549572401531
no_phon,equal_block_total,False,family,her_acc,pronoun_anchor,151,0.4966059702603343,0.7599566037915387,-0.2633506335312044
no_phon,equal_block_total,False,family,her_dep,pronoun_anchor,151,0.5696363203203068,0.8249482573878322,-0.2553119370675254
no_phon,equal_block_total,False,family,hers,pronoun_anchor,151,0.47135162944636316,0.71694873315369,-0.24559710370732685
no_phon,equal_block_total,False,family,herself,pronoun_anchor,151,0.5315891089393986,0.7560420156420005,-0.22445290670260187
no_phon,equal_block_total,False,family,it_plain,pronoun_anchor,151,0.593688657167246,0.7753362100436529,-0.181647552876407
no_phon,equal_block_total,False,family,it_dum,pronoun_anchor,151,0.7612033634938509,0.8063119052755163,-0.04510854178166546
no_phon,equal_block_total,False,family,its,pronoun_anchor,151,0.587605334566668,0.759845861370365,-0.17224052680369706
no_phon,equal_block_total,False,family,itself,pronoun_anchor,151,0.6044889614028345,0.7233668349042806,-0.11887787350144607
no_phon,equal_block_total,False,family,I,pronoun_anchor,151,0.5411872710978177,0.8161394361231514,-0.2749521650253337
no_phon,equal_block_total,False,family,me,pronoun_anchor,151,0.5288173442350576,0.8079682811181008,-0.27915093688304327
no_phon,equal_block_total,False,family,mine,pronoun_anchor,151,0.43610753573673766,0.71694873315369,-0.28084119741695235
no_phon,equal_block_total,False,family,my,pronoun_anchor,151,0.5732809742314724,0.8418936299156019,-0.2686126556841295
no_phon,equal_block_total,False,family,myself,pronoun_anchor,151,0.5117652208446055,0.7560420156420005,-0.24427679479739495
no_phon,equal_block_total,False,family,their_sing,pronoun_anchor,151,0.5734109378799723,0.8052970326169434,-0.23188609473697108
no_phon,equal_block_total,False,family,theirs_sing,pronoun_anchor,151,0.48326613512386496,0.700115272215599,-0.21684913709173403
no_phon,equal_block_total,False,family,their_plur,pronoun_anchor,151,0.6021539657951538,0.8268733482048172,-0.22471938240966338
no_phon,equal_block_total,False,family,theirs_plur,pronoun_anchor,151,0.511094570883149,0.7198264851456749,-0.2087319142625259
no_phon,equal_block_total,False,family,them_sing,pronoun_anchor,151,0.503728768813801,0.7626811382871805,-0.2589523694733795
no_phon,equal_block_total,False,family,them_plur,pronoun_anchor,151,0.545059202997543,0.8107680735441198,-0.2657088705465769
no_phon,equal_block_total,False,family,themself,pronoun_anchor,151,0.5508512173279719,0.7450737008297371,-0.1942224835017652
no_phon,equal_block_total,False,family,themselves,pronoun_anchor,151,0.5592309804899116,0.7789922691090752,-0.21976128861916355
no_phon,equal_block_total,False,family,they_sing,pronoun_anchor,151,0.5354565049763117,0.7737112072002327,-0.23825470222392098
no_phon,equal_block_total,False,family,they_plur,pronoun_anchor,151,0.5717299811042149,0.82091068041411,-0.24918069930989506
no_phon,equal_block_total,False,family,we_pron,pronoun_anchor,151,0.5234728836696263,0.8065703392761552,-0.2830974556065289
no_phon,equal_block_total,False,family,us_pron,pronoun_anchor,151,0.5009254551772054,0.7874244641183984,-0.28649900894119296
no_phon,equal_block_total,False,family,our,pronoun_anchor,151,0.5695662650703779,0.8312429670251748,-0.26167670195479686
no_phon,equal_block_total,False,family,ours,pronoun_anchor,151,0.46123507524601365,0.7113452831948804,-0.2501102079488668
no_phon,equal_block_total,False,family,ourselves,pronoun_anchor,151,0.5303993221300415,0.7730300204158553,-0.24263069828581385
no_phon,equal_block_total,False,family,you_pron_sing,pronoun_anchor,151,0.5367087414637046,0.7595085490389535,-0.22279980757524886
no_phon,equal_block_total,False,family,you_pron_plur,pronoun_anchor,151,0.5434990411015092,0.783017905443711,-0.23951886434220182
no_phon,equal_block_total,False,family,your_sing,pronoun_anchor,151,0.6052272090712492,0.828365743732489,-0.22313853466123978
no_phon,equal_block_total,False,family,yours_sing,pronoun_anchor,151,0.48426836377015814,0.7154264461772193,-0.23115808240706115
no_phon,equal_block_total,False,family,your_plur,pronoun_anchor,151,0.6052272090712492,0.828365743732489,-0.22313853466123978
no_phon,equal_block_total,False,family,yours_plur,pronoun_anchor,151,0.4880154684455922,0.7013209128417819,-0.2133054443961897
no_phon,equal_block_total,False,family,yourself,pronoun_anchor,151,0.5265833255308336,0.748324118319514,-0.2217407927886803
no_phon,equal_block_total,False,family,yourselves,pronoun_anchor,151,0.5287279184498267,0.7687147674244125,-0.23998684897458578
no_morph_no_particle_stress,equal_block_total,False,item,anybody,compound_anchor,88,0.7630150143212169,0.46765796515192154,0.29535704916929534
no_morph_no_particle_stress,equal_block_total,False,item,anyone,compound_anchor,88,0.7630150143212169,0.46765796515192154,0.29535704916929534
no_morph_no_particle_stress,equal_block_total,False,item,anything,compound_anchor,88,0.7735894245739768,0.4833134813340534,0.29027594323992345
no_morph_no_particle_stress,equal_block_total,False,item,anywhere,compound_anchor,88,0.8383503679490609,0.561129778914281,0.27722058903478
no_morph_no_particle_stress,equal_block_total,False,item,everybody,compound_anchor,88,0.6928873127699373,0.5005611530800369,0.1923261596899004
no_morph_no_particle_stress,equal_block_total,False,item,everyone,compound_anchor,88,0.6928873127699373,0.5005611530800369,0.1923261596899004
no_morph_no_particle_stress,equal_block_total,False,item,everything,compound_anchor,88,0.7249980443340044,0.47334128941206366,0.25165675492194073
no_morph_no_particle_stress,equal_block_total,False,item,everywhere,compound_anchor,88,0.7981042003627521,0.5476153999255087,0.2504888004372434
no_morph_no_particle_stress,equal_block_total,False,item,nobody,compound_anchor,88,0.7423733088280576,0.4291659187886843,0.3132073900393733
no_morph_no_particle_stress,equal_block_total,False,item,no_one,compound_anchor,88,0.7423733088280576,0.4291659187886843,0.3132073900393733
no_morph_no_particle_stress,equal_block_total,False,item,nothing,compound_anchor,88,0.7717949673569903,0.4544249349636416,0.31737003239334866
no_morph_no_particle_stress,equal_block_total,False,item,nowhere,compound_anchor,88,0.8334378476681745,0.5446078025423943,0.28883004512578025
no_morph_no_particle_stress,equal_block_total,False,item,somebody,compound_anchor,88,0.7458062301023046,0.44843370999417026,0.29737252010813436
no_morph_no_particle_stress,equal_block_total,False,item,someone,compound_anchor,88,0.7458062301023046,0.44843370999417026,0.29737252010813436
no_morph_no_particle_stress,equal_block_total,False,item,something,compound_anchor,88,0.77389865346253,0.4778717538392313,0.29602689962329864
no_morph_no_particle_stress,equal_block_total,False,item,somewhere,compound_anchor,88,0.8382788253408376,0.5733472662291372,0.2649315591117004
no_morph_no_particle_stress,equal_block_total,False,item,each_other,target,88,0.6458833322290838,0.7061545503014847,-0.06027121807240088
no_morph_no_particle_stress,equal_block_total,False,item,one_another,target,88,0.6458833322290838,0.7061545503014847,-0.06027121807240088
no_morph_no_particle_stress,equal_block_total,False,item,he,pronoun_anchor,88,0.5824537480911026,0.7522165992198874,-0.16976285112878475
no_morph_no_particle_stress,equal_block_total,False,item,him,pronoun_anchor,88,0.5412985411029164,0.735206574160514,-0.19390803305759763
no_morph_no_particle_stress,equal_block_total,False,item,himself,pronoun_anchor,88,0.5613041674907248,0.7505062711525958,-0.18920210366187107
no_morph_no_particle_stress,equal_block_total,False,item,his,pronoun_anchor,88,0.5187432783357662,0.6828939328697676,-0.16415065453400146
no_morph_no_particle_stress,equal_block_total,False,item,she,pronoun_anchor,88,0.581199508848035,0.7522165992198874,-0.17101709037185242
no_morph_no_particle_stress,equal_block_total,False,item,her_acc,pronoun_anchor,88,0.52966378449423,0.7073373106643768,-0.17767352617014676
no_morph_no_particle_stress,equal_block_total,False,item,her_dep,pronoun_anchor,88,0.6244139643195352,0.7958544289147471,-0.1714404645952119
no_morph_no_particle_stress,equal_block_total,False,item,hers,pronoun_anchor,88,0.5077151578307939,0.6672114546773218,-0.15949629684652789
no_morph_no_particle_stress,equal_block_total,False,item,herself,pronoun_anchor,88,0.5603201149173413,0.7505062711525958,-0.19018615623525448
no_morph_no_particle_stress,equal_block_total,False,item,it_plain,pronoun_anchor,88,0.6288925143522506,0.7314247139594611,-0.1025321996072105
no_morph_no_particle_stress,equal_block_total,False,item,it_dum,pronoun_anchor,88,0.761519150971521,0.8044548888047577,-0.042935737833236676
no_morph_no_particle_stress,equal_block_total,False,item,its,pronoun_anchor,88,0.6123347427752479,0.7158184741667051,-0.10348373139145717
no_morph_no_particle_stress,equal_block_total,False,item,itself,pronoun_anchor,88,0.6196926016237383,0.7141662769034529,-0.09447367527971462
no_morph_no_particle_stress,equal_block_total,False,item,I,pronoun_anchor,88,0.590874277827715,0.7810640197009403,-0.19018974187322535
no_morph_no_particle_stress,equal_block_total,False,item,me,pronoun_anchor,88,0.5738390190981519,0.7748456307840584,-0.2010066116859065
no_morph_no_particle_stress,equal_block_total,False,item,mine,pronoun_anchor,88,0.48902136591152023,0.6672114546773218,-0.17819008876580156
no_morph_no_particle_stress,equal_block_total,False,item,my,pronoun_anchor,88,0.6276036665516476,0.8166202147696604,-0.18901654821801284
no_morph_no_particle_stress,equal_block_total,False,item,myself,pronoun_anchor,88,0.5404225004677066,0.7505062711525958,-0.21008377068488926
no_morph_no_particle_stress,equal_block_total,False,item,their_sing,pronoun_anchor,88,0.6575526848363524,0.8525563515367159,-0.1950036667003635
no_morph_no_particle_stress,equal_block_total,False,item,theirs_sing,pronoun_anchor,88,0.5799313639535171,0.772627677100406,-0.19269631314688895
no_morph_no_particle_stress,equal_block_total,False,item,their_plur,pronoun_anchor,88,0.6771178894354828,0.8704559666388949,-0.19333807720341212
no_morph_no_particle_stress,equal_block_total,False,item,theirs_plur,pronoun_anchor,88,0.5987482660875363,0.7895070140740861,-0.1907587479865498
no_morph_no_particle_stress,equal_block_total,False,item,them_sing,pronoun_anchor,88,0.6201147075626832,0.8261040822160184,-0.20598937465333522
no_morph_no_particle_stress,equal_block_total,False,item,them_plur,pronoun_anchor,88,0.634493210540648,0.8606604172060316,-0.2261672066653836
no_morph_no_particle_stress,equal_block_total,False,item,themself,pronoun_anchor,88,0.6498590343073657,0.8437630540688019,-0.19390401976143623
no_morph_no_particle_stress,equal_block_total,False,item,themselves,pronoun_anchor,88,0.6448198604495475,0.8653677831720471,-0.22054792272249957
no_morph_no_particle_stress,equal_block_total,False,item,they_sing,pronoun_anchor,88,0.6512542242392273,0.8398942139541064,-0.18863998971487905
no_morph_no_particle_stress,equal_block_total,False,item,they_plur,pronoun_anchor,88,0.6612960427689034,0.873254317939938,-0.2119582751710346
no_morph_no_particle_stress,equal_block_total,False,item,we_pron,pronoun_anchor,88,0.5559569384734113,0.7644815311338164,-0.20852459266040513
no_morph_no_particle_stress,equal_block_total,False,item,us_pron,pronoun_anchor,88,0.5183596717946951,0.7458813982062357,-0.22752172641154056
