lemma,role,family,pool,holdout,drop,metric,d_pronoun,d_compound,delta,signed_control_margin
somebody,compound_anchor,C:some,full,item,phon,hamming,0.231141980293975,0.1041942604856512,0.1269477198083238,0.1269477198083238
somebody,compound_anchor,C:some,full,item,phon,idf_jaccard,0.9356513415453348,0.6353537515042664,0.3002975900410682,0.3002975900410682
somebody,compound_anchor,C:some,full,family,phon,jaccard,0.7708513887950837,0.4864472205383708,0.2844041682567129,0.2844041682567129
somebody,compound_anchor,C:some,full,family,phon,dice,0.6298079916042792,0.3315982952037454,0.2982096964005338,0.2982096964005338
somebody,compound_anchor,C:some,full,family,phon,hamming,0.231141980293975,0.1147902869757174,0.1163516933182576,0.1163516933182576
somebody,compound_anchor,C:some,full,family,phon,idf_jaccard,0.9380375068371962,0.6902666767468676,0.2477708300903286,0.2477708300903286
somebody,compound_anchor,C:some,nonlocative,item,phon,jaccard,0.7708513887950837,0.3868332825357443,0.3840181062593394,0.3840181062593394
somebody,compound_anchor,C:some,nonlocative,item,phon,dice,0.6298079916042792,0.2483572231085096,0.3814507684957696,0.3814507684957696
somebody,compound_anchor,C:some,nonlocative,item,phon,hamming,0.231141980293975,0.0891029500301023,0.1420390302638727,0.1420390302638727
somebody,compound_anchor,C:some,nonlocative,item,phon,idf_jaccard,0.940154121174042,0.5837744506059834,0.3563796705680585,0.3563796705680585
somebody,compound_anchor,C:some,nonlocative,family,phon,jaccard,0.7708513887950837,0.4284069317565355,0.3424444570385482,0.3424444570385482
somebody,compound_anchor,C:some,nonlocative,family,phon,dice,0.6298079916042792,0.277735751320657,0.3520722402836222,0.3520722402836222
somebody,compound_anchor,C:some,nonlocative,family,phon,hamming,0.231141980293975,0.1000735835172921,0.1310683967766829,0.1310683967766829
somebody,compound_anchor,C:some,nonlocative,family,phon,idf_jaccard,0.940610941960528,0.6409393771354938,0.2996715648250343,0.2996715648250343
someone,compound_anchor,C:some,full,item,phon,jaccard,0.7708513887950837,0.4515126840678622,0.3193387047272215,0.3193387047272215
someone,compound_anchor,C:some,full,item,phon,dice,0.6298079916042792,0.3050566191862624,0.3247513724180168,0.3247513724180168
someone,compound_anchor,C:some,full,item,phon,hamming,0.231141980293975,0.1041942604856512,0.1269477198083238,0.1269477198083238
someone,compound_anchor,C:some,full,item,phon,idf_jaccard,0.9356513415453348,0.6362976061444928,0.2993537354008418,0.2993537354008418
someone,compound_anchor,C:some,full,family,phon,jaccard,0.7708513887950837,0.4866544338000194,0.2841969549950643,0.2841969549950643
someone,compound_anchor,C:some,full,family,phon,dice,0.6298079916042792,0.3316587693208233,0.2981492222834559,0.2981492222834559
someone,compound_anchor,C:some,full,family,phon,hamming,0.231141980293975,0.1147902869757174,0.1163516933182576,0.1163516933182576
someone,compound_anchor,C:some,full,family,phon,idf_jaccard,0.9380375068371962,0.6912772023893526,0.2467603044478435,0.2467603044478435
someone,compound_anchor,C:some,nonlocative,item,phon,jaccard,0.7708513887950837,0.3870593333666339,0.3837920554284498,0.3837920554284498
someone,compound_anchor,C:some,nonlocative,item,phon,dice,0.6298079916042792,0.2484231948725945,0.3813847967316847,0.3813847967316847
someone,compound_anchor,C:some,nonlocative,item,phon,hamming,0.231141980293975,0.0891029500301023,0.1420390302638727,0.1420390302638727
someone,compound_anchor,C:some,nonlocative,item,phon,idf_jaccard,0.940154121174042,0.5848953609995723,0.3552587601744696,0.3552587601744696
someone,compound_anchor,C:some,nonlocative,family,phon,jaccard,0.7708513887950837,0.4286832161054006,0.3421681726896831,0.3421681726896831
someone,compound_anchor,C:some,nonlocative,family,phon,dice,0.6298079916042792,0.2778163834767608,0.3519916081275184,0.3519916081275184
someone,compound_anchor,C:some,nonlocative,family,phon,hamming,0.231141980293975,0.1000735835172921,0.1310683967766829,0.1310683967766829
someone,compound_anchor,C:some,nonlocative,family,phon,idf_jaccard,0.940610941960528,0.6421759505840389,0.2984349913764892,0.2984349913764892
something,compound_anchor,C:some,full,item,phon,jaccard,0.7856308654931414,0.4746465036050526,0.3109843618880888,0.3109843618880888
something,compound_anchor,C:some,full,item,phon,dice,0.6502092371704579,0.3185011790059852,0.3317080581644726,0.3317080581644726
something,compound_anchor,C:some,full,item,phon,hamming,0.2472944596995638,0.1130242825607064,0.1342701771388574,0.1342701771388574
something,compound_anchor,C:some,full,item,phon,idf_jaccard,0.9331971785618433,0.6477381980480419,0.2854589805138012,0.2854589805138012
something,compound_anchor,C:some,full,family,phon,jaccard,0.7856308654931414,0.5006557997572119,0.2849750657359295,0.2849750657359295
something,compound_anchor,C:some,full,family,phon,dice,0.6502092371704579,0.3407128728656197,0.3094963643048382,0.3094963643048382
something,compound_anchor,C:some,full,family,phon,hamming,0.2472944596995638,0.1225165562913907,0.1247779034081731,0.1247779034081731
something,compound_anchor,C:some,full,family,phon,idf_jaccard,0.9356122626055904,0.686824968592449,0.2487872940131413,0.2487872940131413
something,compound_anchor,C:some,nonlocative,item,phon,jaccard,0.7856308654931414,0.4396960562184795,0.3459348092746619,0.3459348092746619
something,compound_anchor,C:some,nonlocative,item,phon,dice,0.6502092371704579,0.2882396514800409,0.361969585690417,0.361969585690417
something,compound_anchor,C:some,nonlocative,item,phon,hamming,0.2472944596995638,0.1059602649006622,0.1413341947989016,0.1413341947989016
something,compound_anchor,C:some,nonlocative,item,phon,idf_jaccard,0.9355236978175596,0.616185620734892,0.3193380770826675,0.3193380770826675
something,compound_anchor,C:some,nonlocative,family,phon,jaccard,0.7856308654931414,0.4657217031200772,0.3199091623730642,0.3199091623730642
something,compound_anchor,C:some,nonlocative,family,phon,dice,0.6502092371704579,0.3095578646294516,0.3406513725410062,0.3406513725410062
something,compound_anchor,C:some,nonlocative,family,phon,hamming,0.2472944596995638,0.1147902869757174,0.1325041727238464,0.1325041727238464
something,compound_anchor,C:some,nonlocative,family,phon,idf_jaccard,0.936602699117583,0.6509959365680883,0.2856067625494947,0.2856067625494947
somewhere,compound_anchor,C:some,full,item,phon,jaccard,0.8619136536972595,0.5701490339725636,0.2917646197246959,0.2917646197246959
somewhere,compound_anchor,C:some,full,item,phon,dice,0.76164674062434,0.4094698131698392,0.3521769274545007,0.3521769274545007
somewhere,compound_anchor,C:some,full,item,phon,hamming,0.2502019059925698,0.1271523178807947,0.1230495881117751,0.1230495881117751
somewhere,compound_anchor,C:some,full,item,phon,idf_jaccard,0.9514203180178772,0.6952783078822794,0.2561420101355979,0.2561420101355979
somewhere,compound_anchor,C:some,full,family,phon,jaccard,0.8619136536972595,0.5849085146879266,0.2770051390093329,0.2770051390093329
somewhere,compound_anchor,C:some,full,family,phon,dice,0.76164674062434,0.4258688870156588,0.3357778536086812,0.3357778536086812
somewhere,compound_anchor,C:some,full,family,phon,hamming,0.2502019059925698,0.1335540838852097,0.1166478221073601,0.1166478221073601
somewhere,compound_anchor,C:some,full,family,phon,idf_jaccard,0.9516376730798528,0.7227264291180319,0.2289112439618209,0.2289112439618209
he,pronoun_anchor,P:he,full,item,phon,jaccard,0.5518169974802054,0.8092856407451141,-0.2574686432649087,0.2574686432649087
he,pronoun_anchor,P:he,full,item,phon,dice,0.3970909858788417,0.6808276752146064,-0.2837366893357647,0.2837366893357647
he,pronoun_anchor,P:he,full,item,phon,hamming,0.1389072847682119,0.2152317880794702,-0.0763245033112582,0.0763245033112582
he,pronoun_anchor,P:he,full,item,phon,idf_jaccard,0.7800277456122209,0.9599673051959868,-0.179939559583766,0.179939559583766
he,pronoun_anchor,P:he,full,family,phon,jaccard,0.5605880175987791,0.8092856407451141,-0.248697623146335,0.248697623146335
he,pronoun_anchor,P:he,full,family,phon,dice,0.4060701859989779,0.6808276752146064,-0.2747574892156285,0.2747574892156285
he,pronoun_anchor,P:he,full,family,phon,hamming,0.1422946124932879,0.2152317880794702,-0.0729371755861822,0.0729371755861822
he,pronoun_anchor,P:he,full,family,phon,idf_jaccard,0.7895205093732243,0.959335998523091,-0.1698154891498667,0.1698154891498667
he,pronoun_anchor,P:he,nonlocative,item,phon,jaccard,0.5518169974802054,0.7992006775437007,-0.2473836800634953,0.2473836800634953
he,pronoun_anchor,P:he,nonlocative,item,phon,dice,0.3970909858788417,0.6664548032144854,-0.2693638173356436,0.2693638173356436
he,pronoun_anchor,P:he,nonlocative,item,phon,hamming,0.1389072847682119,0.217439293598234,-0.078532008830022,0.078532008830022
he,pronoun_anchor,P:he,nonlocative,item,phon,idf_jaccard,0.7927196030125504,0.9596293200313712,-0.1669097170188208,0.1669097170188208
he,pronoun_anchor,P:he,nonlocative,family,phon,jaccard,0.5605880175987791,0.7992006775437007,-0.2386126599449216,0.2386126599449216
he,pronoun_anchor,P:he,nonlocative,family,phon,dice,0.4060701859989779,0.6664548032144854,-0.2603846172155075,0.2603846172155075
he,pronoun_anchor,P:he,nonlocative,family,phon,hamming,0.1422946124932879,0.217439293598234,-0.075144681104946,0.075144681104946
he,pronoun_anchor,P:he,nonlocative,family,phon,idf_jaccard,0.80232053246109,0.9587548314638772,-0.1564342990027871,0.1564342990027871
him,pronoun_anchor,P:he,full,item,phon,jaccard,0.5295689090958391,0.8013309178270261,-0.271762008731187,0.271762008731187
him,pronoun_anchor,P:he,full,item,phon,dice,0.3686671191319692,0.6711702886906998,-0.3025031695587306,0.3025031695587306
him,pronoun_anchor,P:he,full,item,phon,hamming,0.1394039735099337,0.2334437086092715,-0.0940397350993377,0.0940397350993377
him,pronoun_anchor,P:he,full,item,phon,idf_jaccard,0.7905283354118684,0.9580061587977864,-0.167477823385918,0.167477823385918
him,pronoun_anchor,P:he,full,family,phon,jaccard,0.5394461250017994,0.8013309178270261,-0.2618847928252267,0.2618847928252267
him,pronoun_anchor,P:he,full,family,phon,dice,0.377757746285789,0.6711702886906998,-0.2934125424049107,0.2934125424049107
him,pronoun_anchor,P:he,full,family,phon,hamming,0.1431895471630571,0.2334437086092715,-0.0902541614462144,0.0902541614462144
him,pronoun_anchor,P:he,full,family,phon,idf_jaccard,0.8011428607774049,0.957236081875906,-0.1560932210985011,0.1560932210985011
him,pronoun_anchor,P:he,nonlocative,item,phon,jaccard,0.5295689090958391,0.7755537417704099,-0.2459848326745708,0.2459848326745708
him,pronoun_anchor,P:he,nonlocative,item,phon,dice,0.3686671191319692,0.6336775865024206,-0.2650104673704513,0.2650104673704513
him,pronoun_anchor,P:he,nonlocative,item,phon,hamming,0.1394039735099337,0.227373068432671,-0.0879690949227372,0.0879690949227372
him,pronoun_anchor,P:he,nonlocative,item,phon,idf_jaccard,0.8057411240763586,0.9570939615099832,-0.1513528374336246,0.1513528374336246
him,pronoun_anchor,P:he,nonlocative,family,phon,jaccard,0.5394461250017994,0.7755537417704099,-0.2361076167686104,0.2361076167686104
him,pronoun_anchor,P:he,nonlocative,family,phon,dice,0.377757746285789,0.6336775865024206,-0.2559198402166315,0.2559198402166315
him,pronoun_anchor,P:he,nonlocative,family,phon,hamming,0.1431895471630571,0.227373068432671,-0.0841835212696139,0.0841835212696139
him,pronoun_anchor,P:he,nonlocative,family,phon,idf_jaccard,0.8166585295727103,0.956450762084421,-0.1397922325117107,0.1397922325117107
himself,pronoun_anchor,P:he,full,item,phon,jaccard,0.5568713103770014,0.7548666112910294,-0.1979953009140279,0.1979953009140279
himself,pronoun_anchor,P:he,full,item,phon,dice,0.4052506684840938,0.6075756891139078,-0.2023250206298139,0.2023250206298139
himself,pronoun_anchor,P:he,full,item,phon,hamming,0.1564569536423841,0.2160596026490066,-0.0596026490066224,0.0596026490066224
himself,pronoun_anchor,P:he,full,item,phon,idf_jaccard,0.7945945853329017,0.9211296295992992,-0.1265350442663976,0.1265350442663976
himself,pronoun_anchor,P:he,full,family,phon,jaccard,0.563814008100893,0.7548666112910294,-0.1910526031901364,0.1910526031901364
himself,pronoun_anchor,P:he,full,family,phon,dice,0.4128716664055072,0.6075756891139078,-0.1947040227084005,0.1947040227084005
himself,pronoun_anchor,P:he,full,family,phon,hamming,0.1598353320207625,0.2160596026490066,-0.0562242706282441,0.0562242706282441
himself,pronoun_anchor,P:he,full,family,phon,idf_jaccard,0.8024535845717498,0.9230076663797068,-0.1205540818079569,0.1205540818079569
himself,pronoun_anchor,P:he,nonlocative,item,phon,jaccard,0.5568713103770014,0.7398779743905918,-0.1830066640135903,0.1830066640135903
himself,pronoun_anchor,P:he,nonlocative,item,phon,dice,0.4052506684840938,0.5879325305444482,-0.1826818620603543,0.1826818620603543
himself,pronoun_anchor,P:he,nonlocative,item,phon,hamming,0.1564569536423841,0.2152317880794702,-0.058774834437086,0.058774834437086
himself,pronoun_anchor,P:he,nonlocative,item,phon,idf_jaccard,0.8059526702262506,0.926307333147486,-0.1203546629212353,0.1203546629212353
himself,pronoun_anchor,P:he,nonlocative,family,phon,jaccard,0.563814008100893,0.7398779743905918,-0.1760639662896987,0.1760639662896987
himself,pronoun_anchor,P:he,nonlocative,family,phon,dice,0.4128716664055072,0.5879325305444482,-0.1750608641389409,0.1750608641389409
himself,pronoun_anchor,P:he,nonlocative,family,phon,hamming,0.1598353320207625,0.2152317880794702,-0.0553964560587076,0.0553964560587076
himself,pronoun_anchor,P:he,nonlocative,family,phon,idf_jaccard,0.8137079003007311,0.927937150610409,-0.1142292503096779,0.1142292503096779
his,pronoun_anchor,P:he,full,item,phon,jaccard,0.488130617661776,0.7369140156062426,-0.2487833979444665,0.2487833979444665
his,pronoun_anchor,P:he,full,item,phon,dice,0.3332988122889074,0.5880103497263599,-0.2547115374374524,0.2547115374374524
his,pronoun_anchor,P:he,full,item,phon,hamming,0.1423841059602649,0.2425496688741721,-0.1001655629139072,0.1001655629139072
his,pronoun_anchor,P:he,full,item,phon,idf_jaccard,0.7064860669596178,0.8913726441919831,-0.1848865772323653,0.1848865772323653
his,pronoun_anchor,P:he,full,family,phon,jaccard,0.4866768348186275,0.7369140156062426,-0.250237180787615,0.250237180787615
his,pronoun_anchor,P:he,full,family,phon,dice,0.3327424643446596,0.5880103497263599,-0.2552678853817003,0.2552678853817003
his,pronoun_anchor,P:he,full,family,phon,hamming,0.1428315732951495,0.2425496688741721,-0.0997180955790226,0.0997180955790226
his,pronoun_anchor,P:he,full,family,phon,idf_jaccard,0.7083676098073652,0.8945380587768486,-0.1861704489694833,0.1861704489694833
his,pronoun_anchor,P:he,nonlocative,item,phon,jaccard,0.488130617661776,0.7077561024409764,-0.2196254847792003,0.2196254847792003
his,pronoun_anchor,P:he,nonlocative,item,phon,dice,0.3332988122889074,0.5495325835604462,-0.2162337712715387,0.2162337712715387
his,pronoun_anchor,P:he,nonlocative,item,phon,hamming,0.1423841059602649,0.2328918322295805,-0.0905077262693156,0.0905077262693156
his,pronoun_anchor,P:he,nonlocative,item,phon,idf_jaccard,0.7185926507501839,0.8836870437450575,-0.1650943929948736,0.1650943929948736
his,pronoun_anchor,P:he,nonlocative,family,phon,jaccard,0.4866768348186275,0.7077561024409764,-0.2210792676223488,0.2210792676223488
his,pronoun_anchor,P:he,nonlocative,family,phon,dice,0.3327424643446596,0.5495325835604462,-0.2167901192157866,0.2167901192157866
his,pronoun_anchor,P:he,nonlocative,family,phon,hamming,0.1428315732951495,0.2328918322295805,-0.090060258934431,0.090060258934431
his,pronoun_anchor,P:he,nonlocative,family,phon,idf_jaccard,0.7210593861129259,0.8873726051592863,-0.1663132190463604,0.1663132190463604
she,pronoun_anchor,P:she,full,item,phon,jaccard,0.531466647428071,0.8139626829453532,-0.2824960355172822,0.2824960355172822
she,pronoun_anchor,P:she,full,item,phon,dice,0.3775478279260212,0.6874002336703141,-0.3098524057442929,0.3098524057442929
she,pronoun_anchor,P:she,full,item,phon,hamming,0.1344370860927152,0.2218543046357615,-0.0874172185430463,0.0874172185430463
she,pronoun_anchor,P:she,full,item,phon,idf_jaccard,0.7630152716305934,0.9602400348074271,-0.1972247631768338,0.1972247631768338
she,pronoun_anchor,P:she,full,family,phon,jaccard,0.5373376223019436,0.8139626829453532,-0.2766250606434096,0.2766250606434096
she,pronoun_anchor,P:she,full,family,phon,dice,0.3834696198422155,0.6874002336703141,-0.3039306138280986,0.3039306138280986
she,pronoun_anchor,P:she,full,family,phon,hamming,0.1361295069904341,0.2218543046357615,-0.0857247976453274,0.0857247976453274
she,pronoun_anchor,P:she,full,family,phon,idf_jaccard,0.774359791962908,0.9603546721570212,-0.1859948801941131,0.1859948801941131
she,pronoun_anchor,P:she,nonlocative,item,phon,jaccard,0.531466647428071,0.8040381618927831,-0.272571514464712,0.272571514464712
she,pronoun_anchor,P:she,nonlocative,item,phon,dice,0.3775478279260212,0.6731419022642048,-0.2955940743381836,0.2955940743381836
she,pronoun_anchor,P:she,nonlocative,item,phon,hamming,0.1344370860927152,0.2240618101545253,-0.0896247240618101,0.0896247240618101
she,pronoun_anchor,P:she,nonlocative,item,phon,idf_jaccard,0.7767459549330991,0.9598275535296442,-0.1830815985965451,0.1830815985965451
she,pronoun_anchor,P:she,nonlocative,family,phon,jaccard,0.5373376223019436,0.8040381618927831,-0.2667005395908395,0.2667005395908395
she,pronoun_anchor,P:she,nonlocative,family,phon,dice,0.3834696198422155,0.6731419022642048,-0.2896722824219893,0.2896722824219893
she,pronoun_anchor,P:she,nonlocative,family,phon,hamming,0.1361295069904341,0.2240618101545253,-0.0879323031640912,0.0879323031640912
she,pronoun_anchor,P:she,nonlocative,family,phon,idf_jaccard,0.7886166988274761,0.9597708646086172,-0.1711541657811411,0.1711541657811411
her_acc,pronoun_anchor,P:she,full,item,phon,jaccard,0.4933003959988913,0.7785540885462119,-0.2852536925473205,0.2852536925473205
her_acc,pronoun_anchor,P:she,full,item,phon,dice,0.3356490011734506,0.6398979880841007,-0.30424898691065,0.30424898691065
her_acc,pronoun_anchor,P:she,full,item,phon,hamming,0.1289735099337748,0.2268211920529801,-0.0978476821192053,0.0978476821192053
her_acc,pronoun_anchor,P:she,full,item,phon,idf_jaccard,0.760272132479284,0.9478472613387174,-0.1875751288594334,0.1875751288594334
her_acc,pronoun_anchor,P:she,full,family,phon,jaccard,0.50320392952794,0.7785540885462119,-0.2753501590182718,0.2753501590182718
her_acc,pronoun_anchor,P:she,full,family,phon,dice,0.3443194751377319,0.6398979880841007,-0.2955785129463688,0.2955785129463688
her_acc,pronoun_anchor,P:she,full,family,phon,hamming,0.1320824135393671,0.2268211920529801,-0.094738778513613,0.094738778513613
her_acc,pronoun_anchor,P:she,full,family,phon,idf_jaccard,0.7852778145602227,0.9494225852298844,-0.1641447706696618,0.1641447706696618
her_acc,pronoun_anchor,P:she,nonlocative,item,phon,jaccard,0.4933003959988913,0.7529114874889529,-0.2596110914900615,0.2596110914900615
her_acc,pronoun_anchor,P:she,nonlocative,item,phon,dice,0.3356490011734506,0.604023856428575,-0.2683748552551244,0.2683748552551244
her_acc,pronoun_anchor,P:she,nonlocative,item,phon,hamming,0.1289735099337748,0.2207505518763797,-0.0917770419426049,0.0917770419426049
her_acc,pronoun_anchor,P:she,nonlocative,item,phon,idf_jaccard,0.7764861473551319,0.946211094390193,-0.1697249470350611,0.1697249470350611
her_acc,pronoun_anchor,P:she,nonlocative,family,phon,jaccard,0.50320392952794,0.7529114874889529,-0.2497075579610128,0.2497075579610128
her_acc,pronoun_anchor,P:she,nonlocative,family,phon,dice,0.3443194751377319,0.604023856428575,-0.2597043812908431,0.2597043812908431
her_acc,pronoun_anchor,P:she,nonlocative,family,phon,hamming,0.1320824135393671,0.2207505518763797,-0.0886681383370125,0.0886681383370125
her_acc,pronoun_anchor,P:she,nonlocative,family,phon,idf_jaccard,0.802054287133537,0.94798565703658,-0.1459313699030429,0.1459313699030429
her_dep,pronoun_anchor,P:she,full,item,phon,jaccard,0.5738208841170108,0.833527924107552,-0.2597070399905412,0.2597070399905412
her_dep,pronoun_anchor,P:she,full,item,phon,dice,0.4277572470323604,0.7180551938138773,-0.2902979467815169,0.2902979467815169
her_dep,pronoun_anchor,P:she,full,item,phon,hamming,0.1867549668874172,0.3062913907284768,-0.1195364238410595,0.1195364238410595
her_dep,pronoun_anchor,P:she,full,item,phon,idf_jaccard,0.7396060980267986,0.9323893397081964,-0.1927832416813978,0.1927832416813978
her_dep,pronoun_anchor,P:she,full,family,phon,jaccard,0.5742454267966787,0.833527924107552,-0.2592824973108734,0.2592824973108734
her_dep,pronoun_anchor,P:she,full,family,phon,dice,0.429934618588854,0.7180551938138773,-0.2881205752250232,0.2881205752250232
her_dep,pronoun_anchor,P:she,full,family,phon,hamming,0.1880058866813834,0.3062913907284768,-0.1182855040470934,0.1182855040470934
her_dep,pronoun_anchor,P:she,full,family,phon,idf_jaccard,0.7492199756005194,0.9348610572043092,-0.1856410816037899,0.1856410816037899
her_dep,pronoun_anchor,P:she,nonlocative,item,phon,jaccard,0.5738208841170108,0.8129698920760626,-0.2391490079590518,0.2391490079590518
her_dep,pronoun_anchor,P:she,nonlocative,item,phon,dice,0.4277572470323604,0.6865653530882373,-0.2588081060558769,0.2588081060558769
her_dep,pronoun_anchor,P:she,nonlocative,item,phon,hamming,0.1867549668874172,0.3002207505518764,-0.1134657836644591,0.1134657836644591
her_dep,pronoun_anchor,P:she,nonlocative,item,phon,idf_jaccard,0.7487592817348855,0.9273849726971372,-0.1786256909622516,0.1786256909622516
her_dep,pronoun_anchor,P:she,nonlocative,family,phon,jaccard,0.5742454267966787,0.8129698920760626,-0.2387244652793839,0.2387244652793839
her_dep,pronoun_anchor,P:she,nonlocative,family,phon,dice,0.429934618588854,0.6865653530882373,-0.2566307344993833,0.2566307344993833
her_dep,pronoun_anchor,P:she,nonlocative,family,phon,hamming,0.1880058866813834,0.3002207505518764,-0.112214863870493,0.112214863870493
her_dep,pronoun_anchor,P:she,nonlocative,family,phon,idf_jaccard,0.7590272463236123,0.9302775204626624,-0.1712502741390502,0.1712502741390502
hers,pronoun_anchor,P:she,full,item,phon,jaccard,0.4778215457229754,0.7333166644317302,-0.2554951187087547,0.2554951187087547
hers,pronoun_anchor,P:she,full,item,phon,dice,0.3260925882451099,0.5829862379767036,-0.2568936497315936,0.2568936497315936
hers,pronoun_anchor,P:she,full,item,phon,hamming,0.137251655629139,0.2367549668874171,-0.0995033112582781,0.0995033112582781
hers,pronoun_anchor,P:she,full,item,phon,idf_jaccard,0.7089385816125492,0.8890624764723444,-0.1801238948597951,0.1801238948597951
hers,pronoun_anchor,P:she,full,family,phon,jaccard,0.4824073055141572,0.7333166644317302,-0.2509093589175729,0.2509093589175729
hers,pronoun_anchor,P:she,full,family,phon,dice,0.3310653805332239,0.5829862379767036,-0.2519208574434796,0.2519208574434796
hers,pronoun_anchor,P:she,full,family,phon,hamming,0.1394407652685798,0.2367549668874171,-0.0973142016188373,0.0973142016188373
hers,pronoun_anchor,P:she,full,family,phon,idf_jaccard,0.7319500324803236,0.8948242927361897,-0.162874260255866,0.162874260255866
hers,pronoun_anchor,P:she,nonlocative,item,phon,jaccard,0.4778215457229754,0.7123891223155928,-0.2345675765926173,0.2345675765926173
hers,pronoun_anchor,P:she,nonlocative,item,phon,dice,0.3260925882451099,0.556157136247862,-0.230064548002752,0.230064548002752
hers,pronoun_anchor,P:she,nonlocative,item,phon,hamming,0.137251655629139,0.2317880794701986,-0.0945364238410595,0.0945364238410595
hers,pronoun_anchor,P:she,nonlocative,item,phon,idf_jaccard,0.7218969023831804,0.8889615150371096,-0.1670646126539292,0.1670646126539292
hers,pronoun_anchor,P:she,nonlocative,family,phon,jaccard,0.4824073055141572,0.7123891223155928,-0.2299818168014356,0.2299818168014356
hers,pronoun_anchor,P:she,nonlocative,family,phon,dice,0.3310653805332239,0.556157136247862,-0.225091755714638,0.225091755714638
hers,pronoun_anchor,P:she,nonlocative,family,phon,hamming,0.1394407652685798,0.2317880794701986,-0.0923473142016188,0.0923473142016188
hers,pronoun_anchor,P:she,nonlocative,family,phon,idf_jaccard,0.7454617173328933,0.8945604045869482,-0.1490986872540548,0.1490986872540548
herself,pronoun_anchor,P:she,full,item,phon,jaccard,0.5371308837099792,0.7604470414613891,-0.2233161577514099,0.2233161577514099
herself,pronoun_anchor,P:she,full,item,phon,dice,0.3859060837340896,0.6147574999758934,-0.2288514162418037,0.2288514162418037
herself,pronoun_anchor,P:she,full,item,phon,hamming,0.1513245033112583,0.2226821192052979,-0.0713576158940396,0.0713576158940396
herself,pronoun_anchor,P:she,full,item,phon,idf_jaccard,0.771391380672151,0.9197325312270056,-0.1483411505548546,0.1483411505548546
herself,pronoun_anchor,P:she,full,family,phon,jaccard,0.5412606224228527,0.7604470414613891,-0.2191864190385364,0.2191864190385364
herself,pronoun_anchor,P:she,full,family,phon,dice,0.3908720795698638,0.6147574999758934,-0.2238854204060295,0.2238854204060295
herself,pronoun_anchor,P:she,full,family,phon,hamming,0.1530537159676232,0.2226821192052979,-0.0696284032376747,0.0696284032376747
herself,pronoun_anchor,P:she,full,family,phon,idf_jaccard,0.789369672827071,0.9256129090858763,-0.1362432362588054,0.1362432362588054
herself,pronoun_anchor,P:she,nonlocative,item,phon,jaccard,0.5371308837099792,0.745733630884544,-0.2086027471745648,0.2086027471745648
herself,pronoun_anchor,P:she,nonlocative,item,phon,dice,0.3859060837340896,0.59530036292155,-0.2093942791874603,0.2093942791874603
herself,pronoun_anchor,P:she,nonlocative,item,phon,hamming,0.1513245033112583,0.2218543046357615,-0.0705298013245032,0.0705298013245032
herself,pronoun_anchor,P:she,nonlocative,item,phon,idf_jaccard,0.7839986458428964,0.9249160095762078,-0.1409173637333114,0.1409173637333114
herself,pronoun_anchor,P:she,nonlocative,family,phon,jaccard,0.5412606224228527,0.745733630884544,-0.2044730084616913,0.2044730084616913
herself,pronoun_anchor,P:she,nonlocative,family,phon,dice,0.3908720795698638,0.59530036292155,-0.2044282833516861,0.2044282833516861
herself,pronoun_anchor,P:she,nonlocative,family,phon,hamming,0.1530537159676232,0.2218543046357615,-0.0688005886681382,0.0688005886681382
herself,pronoun_anchor,P:she,nonlocative,family,phon,idf_jaccard,0.8019271698710552,0.9304571835962286,-0.1285300137251734,0.1285300137251734
it_plain,pronoun_anchor,P:it,full,item,phon,jaccard,0.600174101596258,0.7989466184588486,-0.1987725168625906,0.1987725168625906
it_plain,pronoun_anchor,P:it,full,item,phon,dice,0.4402057937167536,0.6656425189732266,-0.2254367252564729,0.2254367252564729
it_plain,pronoun_anchor,P:it,full,item,phon,hamming,0.1509933774834437,0.2061258278145695,-0.0551324503311257,0.0551324503311257
it_plain,pronoun_anchor,P:it,full,item,phon,idf_jaccard,0.815115875361182,0.9411009600305872,-0.125985084669405,0.125985084669405
it_plain,pronoun_anchor,P:it,full,family,phon,jaccard,0.6024550008538446,0.7989466184588486,-0.196491617605004,0.196491617605004
it_plain,pronoun_anchor,P:it,full,family,phon,dice,0.4433314271505612,0.6656425189732266,-0.2223110918226653,0.2223110918226653
it_plain,pronoun_anchor,P:it,full,family,phon,hamming,0.1539287632002864,0.2061258278145695,-0.0521970646142831,0.0521970646142831
it_plain,pronoun_anchor,P:it,full,family,phon,idf_jaccard,0.8303304848813656,0.940582026803257,-0.1102515419218913,0.1102515419218913
it_plain,pronoun_anchor,P:it,nonlocative,item,phon,jaccard,0.600174101596258,0.7978820311077678,-0.1977079295115098,0.1977079295115098
it_plain,pronoun_anchor,P:it,nonlocative,item,phon,dice,0.4402057937167536,0.6641236541898085,-0.2239178604730548,0.2239178604730548
it_plain,pronoun_anchor,P:it,nonlocative,item,phon,hamming,0.1509933774834437,0.2119205298013244,-0.0609271523178807,0.0609271523178807
it_plain,pronoun_anchor,P:it,nonlocative,item,phon,idf_jaccard,0.8269484042881995,0.946005041251212,-0.1190566369630123,0.1190566369630123
it_plain,pronoun_anchor,P:it,nonlocative,family,phon,jaccard,0.6024550008538446,0.7978820311077678,-0.1954270302539231,0.1954270302539231
